,UID,company,drugName,BTDdate,approvDate,ticker,date,daysFromBTD,daysFromApprov,value,pcReturn
1011,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/18/13,-97,-906,250,0.0001
1012,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/19/13,-96,-905,250,0.0001
1013,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/20/13,-95,-904,250,0.0001
1014,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/21/13,-94,-903,250,0.0001
1015,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/24/13,-91,-900,250,0.0001
1016,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/25/13,-90,-899,250,0.0001
1017,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/26/13,-89,-898,250,0.0001
1018,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/27/13,-88,-897,250,0.0001
1019,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/28/13,-87,-896,250,0.0001
1020,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/1/13,-84,-893,250,0.0001
1021,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/2/13,-83,-892,250,0.0001
1022,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/3/13,-82,-891,250,0.0001
1023,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/5/13,-80,-889,250,0.0001
1024,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/8/13,-77,-886,250,0.0001
1025,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/9/13,-76,-885,250,0.0001
1026,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/10/13,-75,-884,250,0.0001
1027,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/11/13,-74,-883,250,0.0001
1028,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/12/13,-73,-882,250,0.0001
1029,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/15/13,-70,-879,250,0.0001
1030,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/16/13,-69,-878,250,0.0001
1031,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/17/13,-68,-877,250,0.0001
1032,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/18/13,-67,-876,250,0.0001
1033,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/19/13,-66,-875,250,0.0001
1034,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/22/13,-63,-872,250,0.0001
1035,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/23/13,-62,-871,250,0.0001
1036,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/24/13,-61,-870,250,0.0001
1037,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/25/13,-60,-869,250,0.0001
1038,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/26/13,-59,-868,250,0.0001
1039,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/29/13,-56,-865,250,0.0001
1040,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/30/13,-55,-864,250,0.0001
1041,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,7/31/13,-54,-863,250,0.0001
1042,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/1/13,-53,-862,250,0.0001
1043,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/2/13,-52,-861,250,0.0001
1044,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/5/13,-49,-858,250,0.0001
1045,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/6/13,-48,-857,250,0.0001
1046,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/7/13,-47,-856,250,0.0001
1047,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/8/13,-46,-855,250,0.0001
1048,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/9/13,-45,-854,250,0.0001
1049,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/12/13,-42,-851,250,0.0001
1050,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/13/13,-41,-850,250,0.0001
1051,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/14/13,-40,-849,250,0.0001
1052,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/15/13,-39,-848,250,0.0001
1053,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/16/13,-38,-847,250,0.0001
1054,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/19/13,-35,-844,250,0.0001
1055,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/20/13,-34,-843,250,0.0001
1056,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/21/13,-33,-842,250,0.0001
1057,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/22/13,-32,-841,250,0.0001
1058,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/23/13,-31,-840,250,0.0001
1059,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/26/13,-28,-837,250,0.0001
1060,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/27/13,-27,-836,250,0.0001
1061,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/28/13,-26,-835,250,0.0001
1062,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/29/13,-25,-834,250,0.0001
1063,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,8/30/13,-24,-833,250,0.0001
1064,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/3/13,-20,-829,250,0.0001
1065,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/4/13,-19,-828,250,0.0001
1066,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/5/13,-18,-827,250,0.0001
1067,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/6/13,-17,-826,250,0.0001
1068,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/9/13,-14,-823,250,0.0001
1069,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/10/13,-13,-822,250,0.0001
1070,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/11/13,-12,-821,250,0.0001
1071,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/12/13,-11,-820,250,0.0001
1072,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/13/13,-10,-819,250,0.0001
1073,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/16/13,-7,-816,250,0.0001
1074,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/17/13,-6,-815,250,0.0001
1075,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/18/13,-5,-814,250,0.0001
1076,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/19/13,-4,-813,250,0.0001
1077,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/20/13,-3,-812,250,0.0001
1078,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/23/13,0,-809,250,0.0001
1079,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/24/13,1,-808,250,0.0001
1080,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/25/13,2,-807,250,0.0001
1081,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/26/13,3,-806,250,0.0001
1082,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/27/13,4,-805,250,0.0001
1083,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,9/30/13,7,-802,250,0.0001
1084,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/1/13,8,-801,250,0.0001
1085,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/2/13,9,-800,250,0.0001
1086,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/3/13,10,-799,250,0.0001
1087,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/4/13,11,-798,250,0.0001
1088,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/7/13,14,-795,250,0.0001
1089,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/8/13,15,-794,250,0.0001
1090,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/9/13,16,-793,250,0.0001
1091,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/10/13,17,-792,250,0.0001
1092,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/11/13,18,-791,250,0.0001
1093,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/14/13,21,-788,250,0.0001
1094,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/15/13,22,-787,250,0.0001
1095,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/16/13,23,-786,250,0.0001
1096,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/17/13,24,-785,250,0.0001
1097,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/18/13,25,-784,250,0.0001
1098,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/21/13,28,-781,250,0.0001
1099,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/22/13,29,-780,250,0.0001
1100,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/23/13,30,-779,250,0.0001
1101,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/24/13,31,-778,250,0.0001
1102,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/25/13,32,-777,250,0.0001
1103,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/28/13,35,-774,250,0.0001
1104,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/29/13,36,-773,250,0.0001
1105,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/30/13,37,-772,250,0.0001
1106,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,10/31/13,38,-771,250,0.0001
1107,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/1/13,39,-770,250,0.0001
1108,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/4/13,42,-767,250,0.0001
1109,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/5/13,43,-766,250,0.0001
1110,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/6/13,44,-765,250,0.0001
1111,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/7/13,45,-764,250,0.0001
1112,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/8/13,46,-763,250,0.0001
1113,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/11/13,49,-760,250,0.0001
1114,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/12/13,50,-759,250,0.0001
1115,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/13/13,51,-758,250,0.0001
1116,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/14/13,52,-757,250,0.0001
1117,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/15/13,53,-756,250,0.0001
1118,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/18/13,56,-753,250,0.0001
1119,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/19/13,57,-752,250,0.0001
1120,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/20/13,58,-751,250,0.0001
1121,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/21/13,59,-750,250,0.0001
1122,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/22/13,60,-749,250,0.0001
1123,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/25/13,63,-746,250,0.0001
1124,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/26/13,64,-745,250,0.0001
1125,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/27/13,65,-744,250,0.0001
1126,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,11/29/13,67,-742,250,0.0001
1127,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/2/13,70,-739,250,0.0001
1128,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/3/13,71,-738,250,0.0001
1129,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/4/13,72,-737,250,0.0001
1130,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/5/13,73,-736,250,0.0001
1131,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/6/13,74,-735,250,0.0001
1132,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/9/13,77,-732,250,0.0001
1133,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/10/13,78,-731,250,0.0001
1134,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/11/13,79,-730,250,0.0001
1135,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/12/13,80,-729,250,0.0001
1136,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/13/13,81,-728,250,0.0001
1137,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/16/13,84,-725,250,0.0001
1138,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/17/13,85,-724,250,0.0001
1139,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/18/13,86,-723,250,0.0001
1140,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/19/13,87,-722,250,0.0001
1141,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/20/13,88,-721,250,0.0001
1142,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/23/13,91,-718,250,0.0001
1143,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/24/13,92,-717,250,0.0001
1144,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/26/13,94,-715,250,0.0001
1145,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/27/13,95,-714,250,0.0001
1146,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/30/13,98,-711,250,0.0001
1147,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,12/31/13,99,-710,250,0.0001
1148,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/2/14,101,-708,250,0.0001
1149,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/3/14,102,-707,250,0.0001
1150,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/6/14,105,-704,250,0.0001
1151,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/7/14,106,-703,250,0.0001
1152,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/8/14,107,-702,250,0.0001
1153,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/9/14,108,-701,250,0.0001
1154,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/10/14,109,-700,250,0.0001
1155,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/13/14,112,-697,250,0.0001
1156,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/14/14,113,-696,250,0.0001
1157,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/15/14,114,-695,250,0.0001
1158,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/16/14,115,-694,250,0.0001
1159,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/17/14,116,-693,250,0.0001
1160,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,1/21/14,120,-689,250,0.0001
1161,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/6/16,-119,-518,250,0.0001
1162,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/7/16,-118,-517,250,0.0001
1163,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/8/16,-117,-516,250,0.0001
1164,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/9/16,-116,-515,250,0.0001
1165,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/10/16,-115,-514,250,0.0001
1166,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/13/16,-112,-511,250,0.0001
1167,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/14/16,-111,-510,250,0.0001
1168,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/15/16,-110,-509,250,0.0001
1169,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/16/16,-109,-508,250,0.0001
1170,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/17/16,-108,-507,250,0.0001
1171,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/20/16,-105,-504,250,0.0001
1172,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/21/16,-104,-503,250,0.0001
1173,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/22/16,-103,-502,250,0.0001
1174,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/23/16,-102,-501,250,0.0001
1175,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/24/16,-101,-500,250,0.0001
1176,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/27/16,-98,-497,250,0.0001
1177,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/28/16,-97,-496,250,0.0001
1178,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/29/16,-96,-495,250,0.0001
1179,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,6/30/16,-95,-494,250,0.0001
1180,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/1/16,-94,-493,250,0.0001
1181,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/5/16,-90,-489,250,0.0001
1182,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/6/16,-89,-488,250,0.0001
1183,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/7/16,-88,-487,250,0.0001
1184,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/8/16,-87,-486,250,0.0001
1185,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/11/16,-84,-483,250,0.0001
1186,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/12/16,-83,-482,250,0.0001
1187,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/13/16,-82,-481,250,0.0001
1188,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/14/16,-81,-480,250,0.0001
1189,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/15/16,-80,-479,250,0.0001
1190,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/18/16,-77,-476,250,0.0001
1191,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/19/16,-76,-475,250,0.0001
1192,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/20/16,-75,-474,250,0.0001
1193,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/21/16,-74,-473,250,0.0001
1194,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/22/16,-73,-472,250,0.0001
1195,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/25/16,-70,-469,250,0.0001
1196,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/26/16,-69,-468,250,0.0001
1197,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/27/16,-68,-467,250,0.0001
1198,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/28/16,-67,-466,250,0.0001
1199,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,7/29/16,-66,-465,250,0.0001
1200,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/1/16,-63,-462,250,0.0001
1201,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/2/16,-62,-461,250,0.0001
1202,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/3/16,-61,-460,250,0.0001
1203,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/4/16,-60,-459,250,0.0001
1204,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/5/16,-59,-458,250,0.0001
1205,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/8/16,-56,-455,250,0.0001
1206,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/9/16,-55,-454,250,0.0001
1207,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/10/16,-54,-453,250,0.0001
1208,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/11/16,-53,-452,250,0.0001
1209,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/12/16,-52,-451,250,0.0001
1210,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/15/16,-49,-448,250,0.0001
1211,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/16/16,-48,-447,250,0.0001
1212,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/17/16,-47,-446,250,0.0001
1213,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/18/16,-46,-445,250,0.0001
1214,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/19/16,-45,-444,250,0.0001
1215,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/22/16,-42,-441,250,0.0001
1216,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/23/16,-41,-440,250,0.0001
1217,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/24/16,-40,-439,250,0.0001
1218,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/25/16,-39,-438,250,0.0001
1219,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/26/16,-38,-437,250,0.0001
1220,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/29/16,-35,-434,250,0.0001
1221,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/30/16,-34,-433,250,0.0001
1222,Roche Alecensa 2016-10-03,Roche,Alecensa,10/3/16,11/6/17,RHHBY,8/31/16,-33,-432,250,0.0001
